msa,AGEGROUP,MET2013,NEWHR,PUMA,age_dummy,YEAR,NEWHH_,NEWHH__se,HH,HH_se,NEWHH,NEWHH_se,MISSINGHH,MISSINGHH_se
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,822,TRUE,2017,2083.985794308761,364.74796938334646,1444,405.3640189388272,2083.985794308761,364.74796938334646,639.9857943087609,545.3082330384464
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,823,TRUE,2017,3513.167308984988,476.0399853224628,2062,527.6130248437139,3513.167308984988,476.0399853224628,1451.1673089849878,710.626182750498
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,824,TRUE,2017,2833.2147490477255,459.6721696921348,1963,519.4899568497433,2833.2147490477255,459.6721696921348,870.2147490477255,693.6629720961203
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,801,TRUE,2017,2588.3832703921207,467.75222193056777,2125,593.1331513603201,2588.3832703921207,467.75222193056777,463.3832703921207,755.3800873491488
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,804,TRUE,2017,6328.570630022126,694.6303199716456,6128,977.0608233293091,6328.570630022126,694.6303199716456,200.57063002212635,1198.8157214137868
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,805,TRUE,2017,5196.351444875143,750.3340144399606,5125,1041.692328328392,5196.351444875143,750.3340144399606,71.35144487514299,1283.792833802952
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,806,TRUE,2017,6783.78731970254,800.4187286583582,4887,833.51800383876,6783.78731970254,800.4187286583582,1896.7873197025401,1155.6047784214177
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,807,TRUE,2017,7412.621537540135,973.247591347796,4502,898.6140148073708,7412.621537540135,973.247591347796,2910.6215375401353,1324.6576998124867
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,808,TRUE,2017,3872.5177926766373,507.5910475355684,2322,561.840576112799,3872.5177926766373,507.5910475355684,1550.5177926766373,757.1746855944258
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,809,TRUE,2017,5327.623234457402,668.0806890268398,4450,795.228641248098,5327.623234457402,668.0806890268398,877.6232344574018,1038.6146537151656
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,810,TRUE,2017,5664.2718561280335,682.8667433982974,4710,818.2081861482533,5664.2718561280335,682.8667433982974,954.2718561280335,1065.7258677161828
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,811,TRUE,2017,3499.8752932173215,467.4180549567891,3398,665.7070170125959,3499.8752932173215,467.4180549567891,101.87529321732154,813.4159271857151
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,812,TRUE,2017,11531.803257415695,1093.5970809833893,11083,1444.9218759646456,11531.803257415695,1093.5970809833893,448.80325741569504,1812.1130768184917
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,813,TRUE,2017,7301.463973780964,700.7227230757658,7848,1054.8953176010805,7848,1054.8953176010805,0,1491.8472650353215
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,814,TRUE,2017,7956.764278227885,802.349555085095,8205,1018.7022522117771,8205,1018.7022522117771,0,1440.6625410979125
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,815,TRUE,2017,10623.487164983613,1094.838286552278,11799,1599.7558882615756,11799,1599.7558882615756,0,2262.3964736657376
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,816,TRUE,2017,6062.851120464489,777.6341195005333,4299,838.5926833720949,6062.851120464489,777.6341195005333,1763.8511204644892,1143.6575153500196
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,817,TRUE,2017,4966.62581310619,597.35552434722,4519,845.8921610112103,4966.62581310619,597.35552434722,447.62581310619044,1035.5516262013969
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,818,TRUE,2017,5709.793525096075,760.1104517354486,5174,903.1253473718425,5709.793525096075,760.1104517354486,535.7935250960754,1180.4250471347086
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,819,TRUE,2017,5717.204029346686,691.1960430659901,4640,775.1990852918773,5717.204029346686,691.1960430659901,1077.2040293466862,1038.5978970648098
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,820,TRUE,2017,4293.857891497113,527.5930290370277,4269,715.2390608517367,4293.857891497113,527.5930290370277,24.857891497113087,888.7751788031326
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,821,TRUE,2017,3911.6876008584404,606.7049450619952,3587,809.5023524538677,3911.6876008584404,606.7049450619952,324.6876008584404,1011.6249052840802
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,822,TRUE,2017,3050.4811425909597,462.5674275989081,2583,621.4765918887479,3050.4811425909597,462.5674275989081,467.48114259095973,774.7269062973897
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,823,TRUE,2017,4651.150060723019,624.3213506205365,4395,807.0942131628302,4651.150060723019,624.3213506205365,256.1500607230191,1020.3814079850627
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,824,TRUE,2017,6202.592057761733,755.7512986339525,4657,937.1397214661704,6202.592057761733,755.7512986339525,1545.5920577617326,1203.9065092176374
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,801,TRUE,2017,2835.6518472427474,417.64445451894375,2728,603.9630070395243,2835.6518472427474,417.64445451894375,107.65184724274741,734.3011672758328
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,804,TRUE,2017,5567.553675040834,594.0875929367271,4805,715.354269951815,5567.553675040834,594.0875929367271,762.5536750408337,929.8773035296907
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,805,TRUE,2017,5370.428638095979,718.4796580518644,4843,928.6794028315801,5370.428638095979,718.4796580518644,527.4286380959793,1174.1628729771455
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,806,TRUE,2017,7195.882927588084,836.7064290812406,5934,902.7142981022859,7195.882927588084,836.7064290812406,1261.8829275880844,1230.8414814524995
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,807,TRUE,2017,7190.422400248892,812.120235272658,6091,977.5465955524731,7190.422400248892,812.120235272658,1099.4224002488918,1270.880255183606
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,808,TRUE,2017,4395.72450805009,520.8427523169589,4551,738.0019665929723,4551,738.0019665929723,0,1043.6923902137971
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,809,TRUE,2017,5476.908921210235,752.5370447400675,5618,1028.7692201512573,5618,1028.7692201512573,0,1454.8993836899003
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,810,TRUE,2017,5619.428684763164,679.9565929360452,4570,803.4640909697254,5619.428684763164,679.9565929360452,1049.4286847631638,1052.5661564742625
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,811,TRUE,2017,4395.72450805009,545.5183703919231,4116,715.6437503320398,4395.72450805009,545.5183703919231,279.72450805008975,899.8534713076159
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,812,TRUE,2017,10051.738725985844,1054.7241409474937,8595,1240.5187764915293,10051.738725985844,1054.7241409474937,1456.7387259858442,1628.2904680447741
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,813,TRUE,2017,5420.665489616551,673.6281389709758,4764,740.2112978043904,5420.665489616551,673.6281389709758,656.665489616551,1000.8434617914832
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,814,TRUE,2017,4841.84959166213,576.4940797376911,5667,894.6719540760555,5667,894.6719540760555,0,1265.2572113291965
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,815,TRUE,2017,7864.797526639185,894.8869863209607,8622,1264.5632640413871,8622,1264.5632640413871,0,1788.362518486119
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,816,TRUE,2017,5312.000995566617,706.5270702521434,5214,974.3737017670763,5312.000995566617,706.5270702521434,98.00099556661735,1203.5716063842453
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,817,TRUE,2017,5089.757532861477,681.534480776766,4683,866.2897374208775,5089.757532861477,681.534480776766,406.75753286147665,1102.2464142143485
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,818,TRUE,2017,5399.3694329937,726.3991773636559,5426,1017.0955783462097,5426,1017.0955783462097,0,1438.3903611269166
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,819,TRUE,2017,4869.698281092013,623.653754068326,5718,967.7223621192013,5718,967.7223621192013,0,1368.566089120702
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,820,TRUE,2017,4326.375810842343,633.9959994694826,3712,791.6965444963569,4326.375810842343,633.9959994694826,614.3758108423426,1014.265421825461
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,821,TRUE,2017,4635.987710974567,578.8353915672515,4379,730.3981722961294,4635.987710974567,578.8353915672515,256.98771097456665,931.9505891539206
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,822,TRUE,2017,4055.533654818387,583.6974901660043,4443,878.5416173180517,4443,878.5416173180517,0,1242.4454703203824
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,823,TRUE,2017,4550.803484483161,636.5394825978113,4460,890.1887002246457,4550.803484483161,636.5394825978113,90.8034844831609,1094.3575443672573
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,824,TRUE,2017,6483.830162557362,794.1417246431489,5963,1041.8400585997438,6483.830162557362,794.1417246431489,520.8301625573622,1309.996865081101
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,801,TRUE,2017,4085.3453786285554,499.1190811312435,3493,636.1036365669415,4085.3453786285554,499.1190811312435,592.3453786285554,808.5466551801352
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,804,TRUE,2017,6780.719816403911,651.4829908412706,5917,781.1222968360935,6780.719816403911,651.4829908412706,863.719816403911,1017.1441048199518
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,805,TRUE,2017,5318.667899851096,685.6675930357547,5238,933.5758931816579,5318.667899851096,685.6675930357547,80.66789985109608,1158.319470815101
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,806,TRUE,2017,5550.235128870331,707.4475769428622,5047,897.5569852155921,5550.235128870331,707.4475769428622,503.2351288703312,1142.8432157700502
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,807,TRUE,2017,6939.638502985738,807.8829787866047,6047,1014.5130556433261,6939.638502985738,807.8829787866047,892.6385029857383,1296.8853640487566
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,808,TRUE,2017,5239.208556560183,655.4966899675502,4849,838.737958289231,5239.208556560183,655.4966899675502,390.20855656018284,1064.4986017997403
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,809,TRUE,2017,4178.426323626483,596.8931280364959,3747,729.3844987533085,4178.426323626483,596.8931280364959,431.4263236264833,942.4877470390837
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,810,TRUE,2017,4791.3984004421045,644.4664767352848,5274,886.5885460031709,5274,886.5885460031709,0,1253.825546002327
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,811,TRUE,2017,5056.452066991081,611.6533546926876,4743,757.5064317161239,5056.452066991081,611.6533546926876,313.45206699108076,973.6199568610502
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,812,TRUE,2017,8752.446663494158,931.1867657283855,7439,1070.9150253333025,8752.446663494158,931.1867657283855,1313.4466634941582,1419.143327557974
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,813,TRUE,2017,4441.209723224291,586.79513362094406,5445,863.1205682083546,5445,863.1205682083546,0,1220.6368135234272
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,814,TRUE,2017,4411.128686121302,609.138240119196,5775,946.1144289976977,5775,946.1144289976977,0,1338.0078570454207
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,815,TRUE,2017,7587.232150806686,1003.8730290903424,6705,1149.0756652161738,7587.232150806686,1003.8730290903424,882.2321508066861,1525.823037880544
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,816,TRUE,2017,5334.559768509279,760.1573641009742,4391,889.6787931430259,5334.559768509279,760.1573641009742,943.5597685092789,1170.1998005321025
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,817,TRUE,2017,4190.912791857912,558.7762839344514,3486,632.5532925548366,4190.912791857912,558.7762839344514,704.9127918579125,844.011020905272
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,818,TRUE,2017,4403.182751792211,730.5478345971108,4921,1051.654753460915,4921,1051.654753460915,0,1487.2644152785595
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,819,TRUE,2017,5506.532490060328,680.5497230270029,4490,865.548425556557,5506.532490060328,680.5497230270029,1016.5324900603282,1101.0549498074859
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,820,TRUE,2017,4245.399198685967,523.5922289916762,4094,679.8149942046261,4245.399198685967,523.5922289916762,151.39919868596735,858.0776471892901
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,821,TRUE,2017,6574.693090585327,774.0472270019756,6236,1076.563350959395,6574.693090585327,774.0472270019756,338.6930905853269,1325.9478716217955
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,822,TRUE,2017,6025.85605514023,744.9196066193061,5277,915.1221887289232,6025.85605514023,744.9196066193061,748.8560551402297,1179.98044078276
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,823,TRUE,2017,6777.88198271495,927.8729167041246,5967,1072.638351903386,6777.88198271495,927.8729167041246,810.88198271495,1418.2740156708192
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,824,TRUE,2017,4881.073945013278,583.8546676186256,4205,666.9346522280913,4881.073945013278,583.8546676186256,676.0739450132778,886.3904913990565
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,801,FALSE,2017,4260.388472264535,555.7434715117283,4523,783.6038329665718,4523,783.6038329665718,0,1108.1831681088672
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,804,FALSE,2017,7146.951758805746,706.3321869863092,6449,856.5821732306043,6449,856.5821732306043,0,1211.3901266697405
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,805,FALSE,2017,5216.2976846101565,666.9388511419374,4289,765.1948064088037,4289,765.1948064088037,0,1082.1488730807853
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,806,FALSE,2017,6309.942583956316,805.760087938434,4972,896.3278353125264,4972,896.3278353125264,0,1267.598981031493
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,807,FALSE,2017,6223.416319045721,765.8999510799183,6387,1020.069454598307,6387,1020.069454598307,0,1442.5960572554518
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,808,FALSE,2017,5289.874440486513,621.6025404551816,5054,820.9383335496319,5054,820.9383335496319,0,1160.9821251778571
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,809,FALSE,2017,4544.1004429237655,601.3573896657479,3765,685.6005035107377,3765,685.6005035107377,0,969.585530434708
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,810,FALSE,2017,4527.030635560451,591.0285661173673,2966,607.2511682069077,2966,607.2511682069077,0,858.7828378451145
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,811,FALSE,2017,5794.316678774811,685.5629614385483,6293,1031.5175612131452,6293,1031.5175612131452,0,1458.7861248936492
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,812,FALSE,2017,7754.990069367954,893.8049315215775,8042,1175.8993992325654,8042,1175.8993992325654,0,1662.9728783810688
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,813,FALSE,2017,3877.200727660472,568.5752810957129,3725,690.5098073771175,3725,690.5098073771175,0,976.528334544353
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,814,FALSE,2017,3764.775444681399,565.9897823043572,4392,864.2906660605893,4392,864.2906660605893,0,1222.291581775361
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,815,FALSE,2017,6747.282820885378,864.3676306394389,7425,1213.5085496663594,7425,1213.5085496663594,0,1716.16024899387
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,816,FALSE,2017,4946.123837032176,772.0353534184189,4511,838.2414096629713,4511,838.2414096629713,0,1185.4523700881155
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,817,FALSE,2017,4345.737509081108,530.094666199002,3699,611.5320801311744,3699,611.5320801311744,0,864.8369615477372
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,818,FALSE,2017,5026.763961472662,671.771643145461,4951,843.3746308961247,4951,843.3746308961247,0,1192.7118411747026
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,819,FALSE,2017,5776.069643317475,632.1888197479777,5594,868.2519474920596,5594,868.2519474920596,0,1227.8936797001231
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,820,FALSE,2017,3930.7646059384592,490.2045166475348,3753,616.9846563136094,3753,616.9846563136094,0,872.5480687348094
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,821,FALSE,2017,6624.851099107122,704.350654520097,6288,822.529874208921,6288,822.529874208921,0,1163.232903563292
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,822,FALSE,2017,7057.482423660096,748.7654400411961,6409,910.0584779995231,6409,910.0584779995231,0,1287.0170421395426
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,823,FALSE,2017,6040.357350425347,684.33995991314,5362,829.131988188093,5362,829.131988188093,0,1172.56970269297
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,824,FALSE,2017,5321.659599025099,673.2882933934579,3860,735.1658247278381,3860,735.1658247278381,0,1039.6814799233102
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,801,FALSE,2017,6124.753849624908,766.4214057597878,5217,763.8047276474533,5217,763.8047276474533,0,1080.1830048437166
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,804,FALSE,2017,7535.317897230527,730.1527096673391,7742,988.2623948494436,7742,988.2623948494436,0,1397.6140819793977
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,805,FALSE,2017,3820.6307744373626,515.3228733121905,3832,658.298427476777,3832,658.298427476777,0,930.9745642265393
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,806,FALSE,2017,6578.192678662079,918.8318638380559,5775,1045.3957239618828,5775,1045.3957239618828,0,1478.412810873735
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,807,FALSE,2017,6992.281008517119,868.9004652510008,4608,863.127957472875,4608,863.127957472875,0,1220.6472635215277
